ticker,date,group,setup_score,risk_score,signals,ret5_pct,ret20_pct,volume_ratio20,ret_1d,ret_5d,ret_20d
3035.TW,2023-07-11,satellite,7,7,"TREND,ACCEL",4.59,55.16,1.25,-0.57,19.85,14.89
3035.TW,2023-07-13,satellite,10,5,"SURGE,TREND,ACCEL",5.92,47.13,1.62,9.87,28.49,9.31
3035.TW,2023-07-14,satellite,9,9,"TREND,ACCEL",20.65,62.96,1.39,8.14,28.64,3.05
3035.TW,2023-07-17,satellite,12,9,"SURGE,TREND,ACCEL",25.84,67.89,1.58,-1.57,18.34,4.7
3035.TW,2023-07-18,satellite,9,9,"TREND,ACCEL",19.85,62.69,1.46,4.78,20.22,8.6
3035.TW,2023-07-19,satellite,9,9,"TREND,ACCEL",26.3,67.43,1.42,4.86,3.34,8.51
3035.TW,2023-07-21,satellite,9,9,"TREND,ACCEL",28.64,90.7,1.41,-0.53,-15.81,-11.59
3035.TW,2023-07-24,satellite,9,9,"TREND,ACCEL",18.34,86.88,1.35,0.0,-13.64,-9.67
3035.TW,2023-08-15,satellite,8,0,"REBREAK,ACCEL",13.03,4.7,1.37,2.1,2.1,-2.54
3035.TW,2023-08-16,satellite,10,1,"TREND,ACCEL",13.29,8.6,2.11,4.69,-0.15,2.05
3035.TW,2023-08-17,satellite,10,4,"TREND,ACCEL",27.5,8.51,2.25,-8.12,-6.72,-0.14
3035.TW,2023-08-25,satellite,4,0,ACCEL,1.83,0.91,1.45,0.3,0.3,-8.83
3035.TW,2023-10-18,satellite,6,1,ACCEL,6.04,3.85,1.3,-2.28,-7.41,-8.69
3035.TW,2023-11-17,satellite,10,1,"REBREAK,ACCEL",8.5,4.93,1.99,-1.71,-1.99,2.85
3035.TW,2023-11-29,satellite,12,3,"SURGE,TREND,ACCEL",9.83,25.62,2.48,1.45,-4.87,-4.61
3035.TW,2023-11-30,satellite,9,2,"TREND,ACCEL",14.73,18.98,1.49,1.43,-7.26,-8.04
3035.TW,2024-01-05,satellite,10,1,ACCEL,8.32,7.41,1.57,-1.82,9.77,9.64
3035.TW,2024-01-11,satellite,11,4,"TREND,ACCEL",13.58,14.81,2.84,-0.24,0.24,-1.78
3035.TW,2024-01-12,satellite,11,3,"TREND,ACCEL",9.77,14.23,1.92,-2.37,2.02,-5.1
3035.TW,2024-01-16,satellite,11,3,"TREND,ACCEL",14.38,17.03,2.06,-0.35,1.75,-11.06
3035.TW,2024-01-17,satellite,9,2,"TREND,ACCEL",10.59,14.59,1.25,-1.05,0.23,-9.81
3035.TW,2024-05-28,satellite,8,3,"ACCEL,PULLBACK",9.75,2.18,4.75,-2.3,-0.66,9.56
3035.TW,2024-05-30,satellite,8,2,"ACCEL,PULLBACK",10.83,4.68,2.56,-1.49,-0.83,12.8
3035.TW,2024-06-17,satellite,10,2,"ACCEL,PULLBACK",8.31,17.69,1.94,0.0,-4.75,5.43
3035.TW,2024-06-18,satellite,10,2,"ACCEL,PULLBACK",9.95,16.22,2.02,0.0,-3.68,11.49
3035.TW,2024-06-20,satellite,10,1,"ACCEL,PULLBACK",8.94,20.72,1.64,-1.34,-0.43,0.48
3035.TW,2024-07-02,satellite,11,1,"TREND,ACCEL,PULLBACK",10.75,17.29,1.5,-0.29,2.77,-11.52
3035.TW,2025-02-10,satellite,11,0,"ACCEL,PULLBACK",11.26,2.76,1.51,-0.83,2.89,-4.75
3035.TW,2025-02-17,satellite,6,1,ACCEL,2.89,10.42,1.47,2.61,-1.61,-9.84
3035.TW,2025-03-21,satellite,11,1,ACCEL,9.11,1.03,1.97,-0.61,-3.87,-23.42
3035.TW,2025-03-25,satellite,9,0,ACCEL,10.02,0.82,1.48,-0.61,-11.13,-29.15
3035.TW,2025-09-19,satellite,14,3,"ACCEL,PULLBACK",11.22,13.09,4.64,0.0,-6.23,5.64
3035.TW,2025-09-22,satellite,13,3,"ACCEL,PULLBACK",12.71,10.49,4.86,3.26,-5.93,4.75
3035.TW,2025-09-23,satellite,13,3,"ACCEL,PULLBACK",15.61,12.99,3.61,-2.59,-10.92,-0.86
3035.TW,2025-09-24,satellite,9,1,"ACCEL,PULLBACK",13.38,7.96,1.44,-3.24,-8.55,-0.88
3035.TW,2025-10-22,satellite,12,3,ACCEL,11.95,5.64,3.06,-0.84,-0.84,-7.3
3035.TW,2025-10-23,satellite,10,0,ACCEL,9.29,4.75,1.47,-2.27,3.4,-9.63
3035.TW,2025-10-29,satellite,13,4,"TREND,ACCEL",10.48,12.5,2.62,-4.34,-6.78,-7.05
3035.TW,2025-10-31,satellite,8,2,"TREND,ACCEL",3.4,15.14,1.44,-1.37,-5.48,-4.66
5274.TWO,2022-08-16,satellite,9,0,"ACCEL,PULLBACK",11.59,10.95,1.43,-0.78,-3.12,9.35
5274.TWO,2022-08-19,satellite,8,0,"ACCEL,PULLBACK",11.68,7.99,1.49,-4.85,9.69,-5.1
5274.TWO,2022-08-24,satellite,7,1,"ACCEL,PULLBACK",3.66,6.45,2.18,-0.51,2.78,-4.55
5274.TWO,2022-08-25,satellite,5,0,"ACCEL,PULLBACK",1.81,7.36,1.33,9.14,-0.25,-9.9
5274.TWO,2022-08-26,satellite,7,2,"ACCEL,PULLBACK",9.69,11.69,1.42,-5.12,-12.79,-21.86
5274.TWO,2022-10-05,satellite,8,2,"ACCEL,PULLBACK",18.04,5.75,1.35,-1.3,-13.73,-6.48
5274.TWO,2022-10-28,satellite,7,0,"ACCEL,PULLBACK",9.42,2.12,1.31,-0.3,16.91,24.33
5274.TWO,2022-11-08,satellite,9,1,ACCEL,10.66,15.32,1.32,-1.04,13.54,7.81
5274.TWO,2022-11-11,satellite,10,3,ACCEL,8.38,26.33,1.52,3.98,1.64,-7.03
5274.TWO,2023-01-10,satellite,9,3,ACCEL,16.09,1.76,2.54,0.0,-2.97,12.87
5274.TWO,2023-01-11,satellite,9,2,ACCEL,15.1,3.59,2.03,-2.72,1.24,10.89
5274.TWO,2023-01-30,satellite,6,1,ACCEL,1.24,9.07,1.74,2.69,16.87,44.99
5274.TWO,2023-02-01,satellite,8,1,ACCEL,11.63,19.01,1.28,5.32,8.56,25.93
5274.TWO,2023-02-02,satellite,11,4,"SURGE,ACCEL",17.27,24.32,2.04,9.89,-1.98,17.36
5274.TWO,2023-02-03,satellite,11,8,"SURGE,ACCEL",27.55,40.06,2.0,-4.4,-11.0,2.6
5274.TWO,2023-02-06,satellite,11,6,"SURGE,ACCEL",16.87,33.52,1.94,-1.46,-9.0,5.02
5274.TWO,2023-02-07,satellite,11,5,"SURGE,ACCEL",12.14,37.72,2.21,-0.42,-6.16,11.46
5274.TWO,2023-02-08,satellite,9,4,"TREND,ACCEL",8.56,36.34,1.24,-4.9,-4.69,14.71
5274.TWO,2023-02-09,satellite,6,3,"TREND,ACCEL",-1.98,32.34,1.22,-0.22,6.28,19.06
5274.TWO,2023-02-21,satellite,12,2,"SURGE,TREND,ACCEL",11.31,25.19,1.69,-2.44,12.8,16.67
5274.TWO,2023-02-23,satellite,9,4,"TREND,ACCEL",9.49,33.76,1.27,7.71,2.89,8.67
5274.TWO,2023-02-24,satellite,12,7,"SURGE,TREND,ACCEL",22.59,42.6,1.67,6.08,-8.23,1.43
5274.TWO,2023-03-01,satellite,9,7,"TREND,ACCEL",32.37,44.99,1.32,-6.41,-15.35,-8.6
5274.TWO,2023-03-07,satellite,6,0,ACCEL,-8.23,2.6,1.61,-2.14,3.9,7.21
5274.TWO,2023-05-29,satellite,11,2,"TREND,ACCEL",12.3,18.74,1.61,1.45,-7.89,-11.56
5274.TWO,2023-08-30,satellite,10,2,ACCEL,13.61,16.89,1.82,2.66,0.38,0.19
5274.TWO,2023-08-31,satellite,8,2,ACCEL,9.53,21.08,1.32,-5.56,-1.67,2.41
5274.TWO,2023-10-11,satellite,11,3,"TREND,ACCEL",9.76,19.72,1.94,-4.94,-8.57,-6.1
5274.TWO,2023-11-14,satellite,7,0,ACCEL,6.96,3.55,1.42,-2.57,-2.4,6.68
5274.TWO,2023-12-12,satellite,8,1,ACCEL,10.85,6.68,1.31,0.8,-3.69,-3.05
5274.TWO,2024-03-27,satellite,10,4,ACCEL,13.01,19.07,2.92,3.58,5.91,-6.07
5274.TWO,2024-03-28,satellite,10,2,ACCEL,17.46,21.76,1.79,-0.3,2.25,-5.71
5274.TWO,2024-05-16,satellite,9,3,ACCEL,10.0,7.91,1.92,0.15,-1.47,39.0
5274.TWO,2024-05-24,satellite,9,2,"TREND,ACCEL",8.2,27.85,1.25,3.65,-1.35,28.28
5274.TWO,2024-05-27,satellite,12,4,"SURGE,TREND,ACCEL",15.71,26.82,1.84,1.31,-0.26,24.54
5274.TWO,2024-06-04,satellite,6,2,"TREND,ACCEL",-2.58,15.42,1.24,8.2,23.68,24.6
5274.TWO,2024-06-05,satellite,11,3,"SURGE,TREND,ACCEL",7.21,29.02,1.74,5.13,14.3,7.79
5274.TWO,2024-06-06,satellite,12,5,"SURGE,TREND,ACCEL",14.67,38.71,1.71,-0.23,10.23,4.98
5274.TWO,2024-06-11,satellite,9,9,"TREND,ACCEL",23.43,50.88,1.34,-0.85,-0.32,-2.35
5274.TWO,2024-06-12,satellite,9,7,"TREND,ACCEL",23.68,45.87,1.38,0.0,4.6,-1.08
5274.TWO,2024-08-23,satellite,11,5,"SURGE,ACCEL",15.12,34.43,1.6,-7.79,-7.5,-21.67
5274.TWO,2025-05-05,satellite,4,1,"ACCEL,PULLBACK",7.13,6.25,1.32,9.91,8.05,19.5
5274.TWO,2025-05-06,satellite,11,5,"SURGE,ACCEL",18.33,29.56,2.23,-4.08,-2.68,13.38
5274.TWO,2025-05-21,satellite,12,4,"SURGE,TREND,ACCEL",11.57,41.49,1.79,-2.43,-3.2,15.66
5274.TWO,2025-06-05,satellite,11,2,"TREND,ACCEL",10.05,22.17,1.53,-0.84,9.25,21.83
5274.TWO,2025-06-10,satellite,9,2,"TREND,ACCEL",13.47,25.5,1.44,6.39,6.24,16.75
5274.TWO,2025-06-11,satellite,9,5,"TREND,ACCEL",15.78,34.88,1.49,-2.47,-0.69,11.03
5274.TWO,2025-06-12,satellite,12,4,"SURGE,TREND,ACCEL",9.25,29.86,1.83,1.83,-0.62,14.73
5274.TWO,2025-08-14,satellite,7,2,ACCEL,9.61,7.92,1.43,-0.29,-2.67,-5.05
5274.TWO,2025-09-19,satellite,10,2,ACCEL,8.09,6.37,1.86,-1.78,-8.23,-1.4
5274.TWO,2025-09-22,satellite,8,1,ACCEL,8.25,5.11,1.37,-2.57,-3.81,-0.67
5274.TWO,2025-11-06,satellite,11,2,"REBREAK,ACCEL",11.52,5.64,2.41,-2.15,9.04,10.84
5274.TWO,2025-11-13,satellite,11,4,"TREND,ACCEL",9.04,15.18,1.98,-5.84,0.32,7.34
5274.TWO,2025-11-18,satellite,11,4,"TREND,ACCEL",15.56,21.95,1.92,-4.38,-2.62,2.31
5274.TWO,2025-11-19,satellite,8,2,"TREND,ACCEL",7.9,16.82,1.45,2.25,6.52,4.59
5274.TWO,2025-11-24,satellite,10,4,"SURGE,TREND,ACCEL",4.66,24.73,4.74,-1.17,7.96,6.17
5274.TWO,2025-12-30,satellite,8,2,"TREND,ACCEL",11.03,9.18,1.46,-3.84,-2.25,17.09
5274.TWO,2026-01-15,satellite,9,5,"TREND,ACCEL",14.44,31.65,1.41,-0.63,-0.63,11.42
5274.TWO,2026-02-03,satellite,9,4,"TREND,ACCEL",11.76,35.97,1.34,-1.53,-4.75,7.2
